Id,rating,title,text,Id.1
388776,5.0,Five Stars,👌🏼👌🏼👌🏼👌🏼👌🏼👌🏼❤️,388776
388862,1.0,"Cheap, cheap, cheap….","I had surgery and wanted something that would help me groom myself as I heal. I thought this would work, but…this device is a joke, lol. Whatever hair it “attempted” to remove, just stood taller and stronger. I ended up having to use a regular shaver, so I not only wasted money on this, but time that a person who just had surgery, didn’t want to give up😂.",388862
388877,5.0,👍🏾,🍓👍🏾,388877
388988,5.0,Best travel bidet ever. And I’ve had a ton of them!!,"LOVE this bidet...it’s the perfect size to fit in my purse, and the carrying case is a thicker black material that I know will last. I’ve tried my fair share of travel bidets and this one is hands down the best. It doesn’t leak and is just plain awesome. I had my colon removed 9 years ago, and a bidet is a must for me...so when I’m away from home this thing is always in tow 😊",388988
389010,5.0,Love it for post workout.,I have enjoyed a couple of the BCAA flavors from Bad Athletics.  I really like the lemonade.  I use it post workout to help repair my muscles.  It isn't very thick at all.  It doesn't taste too sweet either.. Perfect Balance 😘,389010
389052,5.0,Muy bueno yo lo recomiendo al cien 💯,Lo recomiendo al cien 💯,389052
389062,1.0,Me,Bad produce 😠,389062
389400,1.0,Worse purchase ever!,Does cut on without being plugged up. 😡,389400
389495,5.0,They are great 👍🏻,Arrive early and they are super cool big enough to cover the affected areas 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,389495
389534,2.0,I like the design but it's shows my weight a little ...,"I like the  design but it's shows my weight a little bit wrongly 😐 I checked my weight after 5 minutes and it shows less , another 5 minute more than previous weight lol. Same with my hubby he was 175 then after 5 min he became 163 after another 5 min 179 😅",389534
389578,5.0,amazing 😍,"Amazing very pretty keep in mind that thier not normal rings but their suppose to fit mid finger, i have a ring size 7 and they fit good 😄😃",389578
389914,5.0,I just love that it comes with so many different scrubby's,Cuts my cleaning time in half for my bathrooms. I just love that it comes with so many different scrubby's...😀,389914
390349,5.0,"Easy to use, works great!",Love my whitened teeth😁,390349
390436,5.0,Great home kit!,"Desperately needed haircut. Impossible to get an appointment during this pandemic. I chose this kit and thought, 'it'll always grow back'.<br />I am so pleased. Cut my thick hair 👌 great! I definitely recommend.",390436
390577,2.0,Look and prices,They don't get that hot 🔥,390577
390618,1.0,Not “large”,I don’t know why the description says “large” stones”.... they are about 1” long and 3/4” wife.  Not very helpful for hot stone treatment 😔,390618
390624,5.0,Great product,I had to have ACL surgery and my husband recommended these over traditional crutches. He was right (hope he doesn’t read this. 😂). These are much more convenient because you can still use your hands. They worked well for my need.,390624
391006,1.0,Not worth the money in my oppinion!,"This was a huge disappointment for me, I really wanted it to make me feel even alittle bit better, I spent the money even though I really didn't have it because if it worked like other reviews claimed, I had to try it.😡  Cannot afford to use this with zero result!",391006
391186,1.0,Wouldn't turn on with new batteries,I received in a plastic bubble wrap..no instruction manual but so easy to use..put the new batteries in and turned it on..nothing's happened..i turn it on then it turns off itself..then nothing..it won't even turn on anymore..shame coz I was looking forward to use it..I really have a bad neck and back that I could use this for 😞And now it wouldn't even work,391186
391405,5.0,Cross Country ☁️CLOUD☁️,The Ram Laramie 4x4 with Four Corner Air suspension is known for the ride quality among truck owners.<br /><br />But the 💜 Purple Ultimate 💜 out did my regular Purple and put me in a completely different 🌎 of comfort and relief.  I paired it with the lumbar support and turned my lambskin leather into something else.  It is so thik I had to lower my seat!<br /><br />Just get it.,391405
391412,5.0,As described.,Product exactly what I ordered. Not the best smell but it is what it is 😂,391412
391471,3.0,Love it but too expensive,The pricing is just too high 😓 but the product is good !,391471
391551,5.0,Great for flu season,👍🏻,391551
391569,1.0,Bitter,I don’t t know what I did wrong but it was VERY bitter 😬,391569
391673,5.0,Five Stars,Classy! 😄,391673
391762,5.0,my favorite compression hose,these ALSO have cheek-lifter pockets  1. Helps me keep FRONT figured out 2  doesn't flatten my butt.... worse than it already is 😆,391762
391806,5.0,great quality!!😉,"they are much bigger than expected!<br />I love them, they are beautiful! verry happy with this. 😊😍",391806
392049,5.0,Awesome product!!,Love it 👍🏻,392049
392069,5.0,Im TsUyU,Very nice 😻,392069
392356,5.0,Glade Automatic Sprey / 👍👍👍👍👍,Thank you for sending me the glade Automatic spray it works great / & thank you for setting it up for me / when it spreys / it smells great / & thank you for the extras / i really like them / thanks a lot 🙂,392356
392358,5.0,Five Stars,👌,392358
392360,5.0,Five Star Product,I love these.  Please hurry up a make more. I desperately need it for my health. Thanks in advance 😊,392360
392411,5.0,😍,😍I love the jelly feel,392411
392430,5.0,"Fun, looks pretty, and everyone enjoys them in the bath",My granddaughter Loves these bath bombs!<br />Second order for them. All kids love this ( so do I)😁,392430
392643,5.0,Best design and quality.,"Loved this product, very very very compact!!!.  Cute, small!. The only thing is the clipper edge is larger, I wish it was a small or med.  And it is not rounded for the cutting.  I did not want to deduct a star.<br />The product is fantastic overall.  I have never seen anything like it, it's great to carry for chipping /breakage or opening packages 😉.",392643
392689,5.0,Cute & convenient!,"I was very skeptical, most '3-in-1' products hardly function as 1 thing let alone 3. I have very thick and natural kinky hair, after washing & blow-drying my hair I took the hot brush through my hair and I was very impressed. This is perfect for a quick touch up before work in the mornings! I would recommend this product & I wish this came in purple because I'd have 2 😉🙂",392689
392702,5.0,Five Stars,👍🏻👍🏻👍🏻,392702
392946,5.0,Comfortable,"Soft, comfortable and fun pattern. This is my 3rd pair (all different patterns) & I’d highly recommend them. Plus, they’re Made in the 🇺🇸 USA!!!!",392946
393162,5.0,Cheap and good quality👍,Cheap and good quality👍,393162
393486,5.0,Five Stars,👍🏿❤️❤️,393486
393505,5.0,It works,2 weeks in and can tell difference with energy and stamina.  Wish they would do a subscribe and save option.  Love the product<br /><br />Been trying for a yr to get pregnant with wife.  Finally happened after taking this for a month🙌🏼🙌🏼  Thank you so so much from my wife and I.,393505
393886,5.0,Shhhhhhhh,Best sleep I've had in a while! 👍🏼👍🏼😴💤,393886
393905,2.0,I love maca products,"I love love maca products, been drinking the red raw maca powder for a month already and i really liked it, but decided to try the premium maca and let me just say i just cant drink it the taste is so strong  makes me wanna throw up i dont think if I can finish the bag 😔😔",393905
394184,3.0,Pretty good,The cap comes off way to easy if you're trying to scrub hard. And it makes your hands dirty so I rinse the brush every so often when I'm doing a big job...over all its pretty nifty! I'm happy with what I get with the price! 😊 verry clear difference between where I scrubbed and didnt. And the foam really gets everything it can out of the carpet,394184
